country,year,month,date,cs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
FR,2006,6,15,100,44583,44334,42193,40373,40472,41966,46679,51443,53948,55676,56377,57114,56921,56459,56080,55119,53827,53131,53487,51414,48822,48604,51514,48926
FR,2006,6,16,100,44485,43859,41849,40166,40274,41769,46529,51098,53483,55108,55809,56317,56504,55599,54955,53683,52095,51482,51556,49346,47324,47405,50696,48299
FR,2006,6,17,100,43578,42475,40015,38010,37142,36749,38033,41000,44020,46335,47022,47659,49235,47033,45886,44695,43775,43749,44508,43335,41992,42363,46530,44770
FR,2006,6,18,100,40864,40161,37568,35377,34393,33127,33395,35066,37740,40203,41889,42914,44433,41913,40733,39630,38870,39667,41291,42059,42229,43319,46645,44560
FR,2006,6,19,100,40325,39832,37952,36501,37251,39518,44523,49427,52539,54364,55469,56086,56395,56010,55334,54332,53257,52219,52841,50811,48504,47886,51319,48392
FR,2006,6,20,100,44018,43320,41617,39931,40127,41730,46158,50862,53693,55361,56127,56675,56533,56016,55409,54498,53114,52430,52617,50660,48269,47702,51231,48271
FR,2006,6,21,100,43744,43473,41491,39883,39928,41443,45598,50170,53503,55456,56362,57315,56775,56076,55625,54428,53154,52265,52453,50459,47916,47298,50742,48203
FR,2006,6,22,100,44194,43764,41539,39703,39879,41489,45839,50600,53170,54875,55919,56211,56265,55738,55132,54149,52917,52138,52630,50440,47998,47599,50891,48558
FR,2006,6,23,100,44055,43638,41634,39886,40025,41412,45720,50472,53088,54602,55486,55944,56174,55049,54535,53170,51816,51051,51106,49246,46759,46983,50506,48293
FR,2006,6,24,100,43535,42612,40004,38067,37402,36929,37769,40686,43773,46175,47099,47992,49447,47017,46042,44639,43745,43814,44505,43502,42148,42398,46332,44854
FR,2006,6,25,100,40874,40067,37549,35457,34619,33388,33646,35181,37716,40063,41933,43233,45076,42126,40576,39481,38953,39546,41171,41909,41980,42505,45446,43193
FR,2006,6,26,100,39410,38948,37142,35542,36526,38801,43406,48688,51825,53876,54889,55669,56018,55511,54693,53762,52763,51620,51864,50321,47946,47508,50820,48168
FR,2006,6,27,100,43943,43403,41194,39668,39799,41370,45639,50257,53161,55020,56150,56649,56552,56192,55644,54545,53378,52372,52715,50590,48260,47578,50776,48713
FR,2006,6,28,100,43803,43324,41385,39350,39525,41228,44931,49511,53130,54752,55885,56824,56951,56395,56011,54868,53461,52363,52879,50652,48536,47546,51137,48804
FR,2006,6,29,100,44149,43842,41701,40127,40118,41531,45605,50386,53281,55084,55987,56822,56873,56356,55916,54717,53330,52876,53189,50993,48568,48098,51827,48967
FR,2006,6,30,100,44487,43861,41766,40226,40243,41442,45504,50343,53091,55226,56202,56889,57234,56145,55820,54068,52893,52364,52304,49964,47837,47811,51686,48969
FR,2006,7,1,100,44072,43073,40481,38232,37611,37147,38416,41373,44731,47221,48213,48924,50525,48204,47115,45997,45083,45382,45989,44752,43255,43518,47066,45997
FR,2006,7,2,100,41564,40478,38019,35993,35097,33662,33859,35502,38279,40802,42553,43382,45296,42905,41553,40601,40043,40387,41863,42800,42834,43675,47576,45154
FR,2006,7,3,100,40827,40374,38325,36971,37784,39725,44318,49233,52574,54929,56187,57138,57637,57323,56944,55962,54587,53348,53673,52134,49713,49435,52719,49715
FR,2006,7,4,100,45271,44697,42702,41191,41365,42809,46640,51440,54494,56826,58079,58976,58835,58505,57955,57067,55778,54803,54679,52588,49891,49522,52172,49432
FR,2006,7,5,100,44279,43688,41803,40200,40300,41894,45320,50005,53633,55835,57079,57936,57692,57340,56610,55353,54049,52715,53220,50926,48011,47701,50588,48923
FR,2006,7,6,100,44575,43778,41819,40393,40343,42213,45173,49613,52989,55172,56551,57085,56723,56166,55552,54582,53350,52365,52500,50657,48335,47816,51091,48256
FR,2006,7,7,100,43793,43194,41382,39904,39965,41823,45154,49731,52953,54906,55730,56229,56218,55204,54411,53099,51690,50886,50765,48855,46680,46851,50213,47347
FR,2006,7,8,100,42806,42036,39782,37670,37112,37037,37819,40159,43470,45981,46854,47403,48853,46459,45904,44577,43731,43693,44374,43469,42036,42667,46514,44554
FR,2006,7,9,100,40373,39546,37033,35131,34284,33518,33372,34683,37208,39732,41461,42665,44528,41810,40659,39513,38961,39509,41096,40960,40082,40150,45061,44116
FR,2006,7,10,100,39889,39168,37278,36140,36884,39235,42881,47742,51348,53771,55077,56178,56779,56532,56148,54922,53837,52961,53266,51811,49514,49238,52561,49645
FR,2006,7,11,100,44943,44457,42457,40795,41144,42559,45420,50213,53877,56091,57555,58440,58419,57865,57289,56372,55108,53904,54058,51994,49482,49333,52600,49735
FR,2006,7,12,100,45034,44595,42504,40871,41095,42588,45679,50060,53472,55698,57013,57921,57884,57639,57245,56187,54830,53965,54089,51983,49598,49215,52761,49461
FR,2006,7,13,100,45186,44571,42500,41035,40971,42624,45502,49977,53476,55768,57297,58095,58291,57926,57382,55989,54417,53210,53096,50468,48205,47632,50839,48657
FR,2006,7,14,100,44286,43332,40875,38537,37096,36181,36194,38319,40768,43204,44533,45683,47447,45303,44018,42828,42160,42044,43012,43002,42084,42530,46172,44481
FR,2006,7,15,100,40633,39985,37878,36408,36108,35790,36378,38645,41821,44438,45632,46653,48465,46493,45970,44728,44101,44018,44733,43700,42510,42672,46762,44571
FR,2006,7,16,100,40430,40039,37660,35843,35105,34197,34016,35388,37874,40569,42119,43133,45022,43045,41951,40634,40161,40452,41778,42622,42693,43822,47540,44832
FR,2006,7,17,100,40692,40154,38279,37158,37839,40292,43619,48186,51942,54465,55945,56916,57533,57228,56585,55664,54318,53344,53715,51965,49416,49275,52745,49667
FR,2006,7,18,100,45209,44708,42666,41182,41462,43023,45915,49698,53148,55960,57327,58115,58081,57745,57517,56432,55267,54232,54146,52392,50135,50346,53278,50059
FR,2006,7,19,100,45520,44823,42813,41287,41669,43290,46178,50142,53560,55917,57451,58229,58177,57536,57286,56053,54571,53620,53565,51798,49621,49903,52477,49456
FR,2006,7,20,100,45230,44447,42508,41232,41446,43200,45949,50037,53412,55874,56903,57780,57922,57397,57316,56226,55138,54134,54010,51991,49933,50132,53199,50199
FR,2006,7,21,100,45643,45182,43021,41692,41730,43480,46007,50441,54003,56472,57758,58336,58507,57612,57117,55736,54381,53519,53327,51239,49065,49600,52165,49250
FR,2006,7,22,100,44449,43344,41007,39071,38475,38598,38732,41296,44258,46713,47789,48484,49460,47452,46793,45793,45184,45171,45616,44662,43079,43718,47035,44804
FR,2006,7,23,100,40845,40159,37944,36188,35362,35093,34394,35953,38243,40071,41919,42782,44849,42576,41378,40377,39968,40320,41399,42404,42345,43870,47175,44553
FR,2006,7,24,100,40275,39798,38041,36832,37779,40303,43284,47753,51464,54069,55467,56405,56844,56433,55991,54923,54009,53005,53160,51912,49638,49772,52818,49260
FR,2006,7,25,100,45036,44456,42422,40900,41075,43155,45684,49847,53268,55957,57287,58230,58302,57650,57249,55994,55056,53894,53960,52158,49842,50206,52181,49174
FR,2006,7,26,100,44793,44265,42160,40955,41119,43224,45411,49320,52877,55470,56808,57630,57492,56741,56655,55433,54295,53448,53475,51627,49556,49864,51772,48673
FR,2006,7,27,100,44178,43633,41640,40307,40584,42612,44883,48889,52061,54534,55666,56494,56233,55806,55528,54303,53371,52533,52532,50565,48240,48345,50406,47550
FR,2006,7,28,100,43107,42695,40691,39257,39338,41527,43629,47377,50536,52585,53668,54082,54211,53109,52537,51166,49764,48854,49052,47049,45138,45765,48255,45274
FR,2006,7,29,100,40969,40175,37856,36306,35661,36032,35954,38002,40971,43447,44569,45401,46655,44671,44008,43055,42091,42314,43138,42008,40805,42004,44942,42904
FR,2006,7,30,100,38928,38345,35976,34268,33413,33289,32534,33846,36159,38506,39894,41177,42823,40592,39273,38201,37518,37757,39023,39858,39853,41693,44106,41564
FR,2006,7,31,100,37549,37149,35241,34164,34638,36937,39096,42786,46186,48515,49697,50655,51153,50191,49392,48265,47262,46512,46948,45882,44051,44764,46608,43730
FR,2006,8,1,100,39451,39157,37218,35869,36098,38114,39879,43462,46629,48857,49885,50600,50685,49645,48923,47731,46576,45903,46343,44891,42886,43728,45595,42891
FR,2006,8,2,100,38866,38419,36552,35192,35472,37302,39125,42812,45871,48060,48879,49757,49930,48794,48000,46825,45676,45237,45827,44510,42742,43732,45475,43008
FR,2006,8,3,100,38918,38445,36389,35132,35297,37139,39084,42542,45510,47512,48512,49386,49494,48459,47694,46368,45127,44610,45299,44013,42422,43093,44943,42359
FR,2006,8,4,100,38282,37881,35861,34435,34568,36524,38405,41779,44949,47053,47883,48516,48828,47382,46416,44981,43757,43473,44059,42909,41606,42661,44515,42190
FR,2006,8,5,100,37973,37319,34973,33294,32720,33326,33046,35023,37953,40190,41218,42114,43536,41411,40478,39263,38482,38620,39502,38980,37858,39351,41913,40057
FR,2006,8,6,100,36194,35590,33337,31628,30931,30951,29896,31098,33493,35892,37513,38513,40206,37686,36238,35256,34476,34811,36277,37280,37548,39579,41611,39312
FR,2006,8,7,100,35585,35112,33312,32047,32398,34538,35979,39466,42839,45024,46247,47204,48235,47006,46198,45009,43859,43514,44354,43449,41960,43050,44740,42236
FR,2006,8,8,100,38299,37780,35688,34251,34336,35999,37536,40975,43976,46061,47115,47995,48601,47258,46446,45263,44152,43733,44446,43308,41883,42992,44614,42325
FR,2006,8,9,100,38127,37889,35912,34393,34401,36225,37571,40871,44034,46175,47103,48151,48879,47475,46417,45359,44328,43833,44666,43561,42305,43337,44893,42521
FR,2006,8,10,100,38369,37992,36018,34417,34398,36161,37397,40703,43771,45912,46928,47739,48209,46718,45967,44849,43711,43447,44287,43329,41984,43061,44673,42466
FR,2006,8,11,100,38347,37951,35876,34471,34512,36266,37840,40984,44045,46199,46988,47776,48388,46761,45734,44116,43002,42927,43860,42851,42084,42973,44526,42269
FR,2006,8,12,100,38100,37509,35279,33701,33110,33795,33506,35379,38282,40547,41395,42105,43733,41328,40322,38942,38068,38209,39438,39248,38823,39697,41825,40031
FR,2006,8,13,100,36338,35831,33597,31876,31117,31126,30346,31448,33966,36329,37953,38989,40535,37990,36353,35117,34341,34634,36297,37415,38292,39556,41326,39242
FR,2006,8,14,100,35551,35193,33269,31743,31854,33289,34213,36855,39864,41939,42951,43956,45293,43487,42423,40902,39849,39913,41146,41003,40265,41128,42843,40786
FR,2006,8,15,100,37115,36685,34294,32433,31752,32058,31366,32650,35211,37501,38765,39649,41420,38828,37297,36126,35276,35733,37368,38723,39108,39707,41547,39734
FR,2006,8,16,100,35916,35616,33800,32431,32653,34614,36618,39781,43132,45488,46333,47324,48094,46522,45716,44457,43258,42904,44092,43486,42897,43066,44287,41767
FR,2006,8,17,100,37894,37517,35506,33873,33859,35591,37440,40404,43679,45932,47058,48012,48831,47260,46277,44965,43900,43497,44679,44179,43262,42726,44178,41926
FR,2006,8,18,100,37900,37624,35386,33849,33809,35538,37299,40350,43842,45975,47026,47769,48520,46920,46110,44388,43111,42953,43769,42794,42259,42856,44270,41799
FR,2006,8,19,100,37883,37246,34984,33136,32503,33311,33327,35015,38104,40695,41590,42429,44112,41751,40853,39538,38577,38692,39815,39474,39215,39897,41775,40236
FR,2006,8,20,100,36422,35843,33546,31716,30831,30862,30196,31103,33659,36270,38092,39122,40766,37993,36476,35269,34437,34804,36209,37393,38795,39945,41562,39355
FR,2006,8,21,100,35700,35361,33559,32147,32763,35421,37880,41383,45056,47366,48363,49363,50149,49007,47994,46684,45346,45033,46205,45577,45085,44763,45836,43621
FR,2006,8,22,100,39458,39095,37018,35550,35761,37924,40257,43773,47154,49175,50245,51119,51374,50491,49592,48254,46890,46212,47188,45874,45831,45517,46756,44539
FR,2006,8,23,100,40425,39942,37776,36163,36275,38449,40698,44156,47413,49640,50787,51554,51996,51094,50332,48978,47719,47048,47759,46721,46558,45935,47198,44935
FR,2006,8,24,100,40560,40270,38083,36477,36578,38712,41322,44462,47888,50344,51405,52194,52176,51236,50198,48858,47698,46902,47619,46562,46461,45551,47070,44811
FR,2006,8,25,100,40618,40198,38219,36778,36792,38933,41694,44871,48197,50381,51405,51896,52244,50765,49551,48106,46708,46100,46676,45641,46049,45550,46696,44316
FR,2006,8,26,100,40117,39546,37065,35038,34553,35146,35718,37348,40494,42951,44182,44860,46369,44052,42792,41440,40437,40493,41725,41168,42206,41765,43568,42152
FR,2006,8,27,100,38207,37419,35070,33107,32425,32447,32317,32853,35410,38031,39869,40921,42751,39877,38240,36854,35920,36259,38155,39379,41987,41786,43537,41334
FR,2006,8,28,100,37544,37223,35411,34141,34900,37994,42144,46145,49597,52093,53008,53853,53981,53296,52355,51230,49764,48768,49843,48671,49051,47135,48348,45880
FR,2006,8,29,100,41905,41529,39518,37820,37983,40701,44308,48222,51110,53489,54687,55489,55090,54441,53669,52257,50720,49975,51026,50113,50072,48197,49121,46899
FR,2006,8,30,100,42753,41978,39926,38358,38313,40947,44545,48074,51434,53376,54227,54887,54689,53942,52896,51311,49678,48886,49781,48591,49587,47919,48567,46590
FR,2006,8,31,100,42347,42066,40231,38471,38425,41190,44903,48760,51555,53252,54034,54663,54610,53998,53059,51665,50158,49310,50310,49034,50398,48332,49424,46888
FR,2006,9,1,100,42668,42268,40079,38330,38553,41055,45144,48534,51070,53172,53751,54219,54647,53540,52537,51106,49338,48981,48906,47821,49238,47478,48629,46354
FR,2006,9,2,100,42127,41125,38762,36652,35883,36367,37333,38719,41954,44472,45341,46118,47699,45318,44068,42817,41613,41862,43130,43055,44504,42690,44487,43069
FR,2006,9,3,100,39262,38476,35956,34134,33412,33453,33688,34093,36572,39201,41286,42640,44534,41748,40043,38618,37906,38659,40526,41849,45224,43264,44706,42435
FR,2006,9,4,100,38693,38459,36591,35185,35999,39445,44669,48981,51460,53631,54647,55629,55632,55107,54507,53521,52021,51153,52013,50861,52099,48738,49786,47283
FR,2006,9,5,100,43053,42950,40796,39069,39397,42263,47678,51050,53086,54997,55679,56486,56590,56049,55550,54655,53369,52515,52923,51306,52545,49821,50481,47995
FR,2006,9,6,100,43370,42988,40959,39219,39249,41902,47197,50032,53178,55060,55929,56622,56742,56230,56053,54861,53559,52651,53417,52088,53148,50423,50943,48313
FR,2006,9,7,100,43858,43533,41880,40151,40027,42654,48082,51514,53818,55461,56276,56947,56425,56078,55668,54325,53269,52274,53013,51278,52272,48663,49427,47000
FR,2006,9,8,100,42729,42502,40436,39199,39469,41873,47814,50944,52979,54237,54904,55180,55016,53974,53191,51909,50469,49871,50429,49198,50743,47842,48689,46276
FR,2006,9,9,100,41615,41052,38619,36851,36141,36892,38546,39813,42821,45254,45899,46737,48183,46059,45049,43534,42664,42676,43583,43489,45630,43573,45281,43321
FR,2006,9,10,100,39333,38906,36589,34370,33739,33849,34414,34327,36927,39505,41149,42479,44187,41487,40086,38869,38096,38772,40423,42021,45680,43457,44607,42658
FR,2006,9,11,100,38871,38587,36846,35489,36311,39857,46263,49580,51790,53436,54245,55097,55582,55112,54465,53465,52079,51401,52027,51375,52412,48548,48985,46469
FR,2006,9,12,100,42410,42311,40295,38800,39009,42058,48218,51053,53150,54657,55525,56316,56154,55706,55348,54320,52884,52058,52617,51417,52628,48697,49202,46853
FR,2006,9,13,100,42691,42304,40375,38869,39067,42051,47644,50291,53297,54820,55911,56466,55944,55701,55057,53792,52793,52033,53074,52678,52385,48700,49128,46717
FR,2006,9,14,100,42677,42451,40528,38707,38786,41647,48038,51664,53613,55009,55900,56223,55751,55081,54496,53504,52395,51894,53037,52694,52263,48584,48865,46302
FR,2006,9,15,100,42493,42037,40158,38858,38948,41614,48076,51697,53507,55025,55467,55868,55074,54073,52909,51649,49842,49826,50789,50956,50454,47097,48100,46013
FR,2006,9,16,100,41429,40736,38355,36555,35834,36629,38969,40345,43385,45660,46521,47230,48654,45744,44616,43118,42087,42176,43604,44514,45297,42858,44492,43091
FR,2006,9,17,100,38961,38446,36112,34083,33266,33338,34256,34471,37093,39775,41687,42943,44548,41531,39745,38195,37353,38151,40443,43156,45223,42610,43826,41967
FR,2006,9,18,100,38425,37983,36335,34959,36067,39646,46472,50196,52476,53796,54465,54845,54719,54075,53354,51963,50587,49982,51365,51645,51544,47635,48280,46070
FR,2006,9,19,100,41942,41770,39844,38509,38519,41620,47942,51643,53435,54431,54997,55447,55105,54427,53733,52491,51018,50397,51409,52001,51859,48095,48649,46546
FR,2006,9,20,100,42006,41901,39988,38328,38535,41230,47593,50612,53012,54403,54813,55241,55160,54532,53814,52678,51272,50566,51643,52164,52412,48542,48927,46667
FR,2006,9,21,100,42600,42160,40505,38579,38655,41482,48155,51292,52865,54150,54861,55283,55510,54685,54219,53291,51915,51354,52464,53387,52593,48400,49085,46973
FR,2006,9,22,100,42790,42264,40325,38935,39093,41876,48184,52006,53479,54851,55375,55682,55038,53776,53052,51672,49986,49777,50644,51812,50764,47425,48549,45975
FR,2006,9,23,100,41466,40762,38471,36746,36005,36633,38959,40395,43211,45477,46148,47076,48338,45980,44773,43228,42390,42526,44241,46927,45806,43097,44797,43296
FR,2006,9,24,100,39469,38607,36105,34175,33255,33357,34164,34452,36917,39802,41452,42885,44545,41601,39881,38826,38183,39313,41956,45238,45572,42828,43906,42114
FR,2006,9,25,100,38706,38461,36665,35238,35770,39642,46450,50883,52674,53932,54512,54980,54687,54065,53081,51868,50583,50175,51837,53240,51582,47646,48375,46098
FR,2006,9,26,100,42026,41818,39658,38177,38476,41470,48267,52411,53866,54670,55115,55403,54937,54259,53549,52174,51001,50505,51799,53540,51698,47983,48608,46417
FR,2006,9,27,100,42122,41773,39809,38322,38470,41445,47645,51111,53524,54561,54903,55066,54819,54372,53296,51979,50657,49951,51977,54187,52206,48290,48635,46867
FR,2006,9,28,100,42594,42312,40416,38459,38593,41682,48336,52368,53643,54567,55061,55389,55166,54302,53597,52359,51094,50517,52245,54524,51890,47779,48652,46614
FR,2006,9,29,100,42530,42138,40058,38540,38628,41588,48051,51964,53290,54108,54491,54462,54290,53222,52280,50713,49361,49456,50845,52745,50347,47002,47920,45883
FR,2006,9,30,100,41649,40685,38521,36652,35686,36755,38976,40619,43164,45347,45935,46503,47945,45606,44200,42581,41726,42204,44634,47292,45380,42453,44366,43008
FR,2006,10,1,100,39601,38862,36449,34238,33373,33389,34605,35089,37212,39987,41758,42973,44530,41624,39884,38403,37380,38462,41194,45700,45388,42522,43739,42095
FR,2006,10,2,100,38557,38401,36575,35110,36082,39576,46769,51399,52754,54000,54573,55207,55062,54644,53800,52812,51598,51332,53925,55778,52546,48271,49171,46882
FR,2006,10,3,100,42973,42649,40616,38756,39323,42537,49341,54218,55324,56407,56636,57128,56413,55536,54796,53616,52196,51668,53726,55887,52794,48453,49298,47333
FR,2006,10,4,100,42981,42915,41108,39355,39517,42820,49059,53100,55122,55978,56113,56670,56190,55409,54356,52797,51508,50830,53188,56443,53425,49323,49905,47839
FR,2006,10,5,100,43956,43499,41560,39870,40024,43212,50255,54576,55266,56246,56247,56382,55951,55130,54165,52878,51723,51855,54800,57376,53537,49039,49744,47826
